Date,Open,High,Low,Close,Adj Close,Volume
16-sept.-19,89.860001,92.459999,89.150002,90.930000,82.198311,464000
17-sept.-19,90.400002,91.139999,88.739998,90.790001,82.071724,395200
18-sept.-19,90.489998,90.809998,88.129997,89.190002,80.625366,407800
19-sept.-19,89.809998,91.410004,89.540001,89.720001,81.104462,623500
20-sept.-19,90.099998,91.330002,87.540001,88.199997,79.730453,992500
23-sept.-19,87.519997,88.730003,86.580002,87.349998,78.962059,472900
24-sept.-19,87.620003,88.489998,84.370003,85.169998,76.991409,636000
25-sept.-19,85.349998,88.279999,85.349998,87.739998,79.314613,425200
26-sept.-19,87.500000,87.919998,85.550003,86.839996,78.501045,314600
27-sept.-19,87.190002,87.930000,85.709999,86.660004,78.338333,511800
30-sept.-19,87.010002,88.690002,86.900002,88.010002,79.558685,391900
10-janv.-19,88.540001,89.699997,86.730003,87.480003,79.079582,460800
10-févr.-19,86.720001,86.720001,84.540001,84.820000,76.675011,448900
10-mars-19,84.239998,84.860001,82.440002,84.790001,76.647888,541700
10-avr.-19,84.949997,86.629997,84.500000,86.459999,78.157524,403800
10-juil.-19,85.599998,86.059998,83.900002,84.180000,76.096466,455800
10-août-19,83.559998,83.790001,81.970001,82.029999,74.152931,555700
10-sept.-19,83.430000,84.199997,82.629997,83.570000,75.545052,344200
10-oct.-19,83.930000,85.860001,83.809998,84.629997,76.503242,405400
10-nov.-19,86.779999,90.879997,86.779999,89.889999,81.258156,1055000
14-oct.-19,88.889999,89.209999,84.459999,87.980003,79.531578,974800
15-oct.-19,88.529999,91.110001,87.080002,90.269997,81.601654,636900
16-oct.-19,89.660004,90.360001,88.360001,89.790001,81.167747,436100
17-oct.-19,90.480003,90.680000,88.260002,89.570000,80.968880,549800
18-oct.-19,89.199997,91.279999,88.440002,90.580002,81.881897,508300
21-oct.-19,91.750000,92.849998,90.930000,91.400002,82.623169,1338500
22-oct.-19,93.230003,102.669998,93.230003,101.360001,91.626740,2032400
23-oct.-19,101.620003,103.290001,99.709999,101.669998,91.906952,862800
24-oct.-19,101.000000,102.169998,99.290001,100.760002,91.084366,743000
25-oct.-19,100.470001,101.910004,99.660004,101.370003,91.635765,596200
28-oct.-19,101.980003,104.099998,100.860001,100.949997,91.256104,521800
29-oct.-19,100.550003,101.879997,100.300003,101.669998,91.906952,445300
30-oct.-19,101.349998,101.900002,100.709999,101.440002,91.699059,498100
31-oct.-19,101.239998,101.279999,98.000000,98.650002,89.176964,750800
11-janv.-19,100.000000,100.459999,98.720001,99.070000,89.556633,485100
11-avr.-19,100.000000,101.430000,99.250000,100.900002,91.210899,500200
11-mai-19,101.330002,103.989998,100.930000,103.080002,93.181564,1324900
11-juin-19,102.790001,103.930000,101.099998,101.709999,91.943115,501600
11-juil.-19,102.949997,104.250000,102.209999,103.389999,93.461800,1165300
11-août-19,102.930000,104.040001,102.000000,103.440002,93.506973,360200
11-nov.-19,102.410004,103.620003,101.779999,102.839996,92.964592,268500
11-déc.-19,103.000000,103.489998,102.199997,103.269997,93.353310,528300
13-nov.-19,102.589996,103.160004,101.559998,102.129997,92.322777,413800
14-nov.-19,101.889999,102.510002,100.930000,100.970001,91.274193,364300
15-nov.-19,102.070000,102.480003,101.330002,102.290001,92.467407,218600
18-nov.-19,101.769997,102.669998,100.989998,102.080002,92.277596,268300
19-nov.-19,102.000000,102.750000,101.389999,101.599998,91.843674,308700
20-nov.-19,100.760002,100.849998,97.239998,97.419998,88.065086,718600
21-nov.-19,97.800003,98.720001,96.820000,97.320000,87.974670,354000
22-nov.-19,97.769997,98.709999,97.349998,97.739998,88.354347,262000
25-nov.-19,98.309998,100.410004,98.139999,100.089996,90.478668,429200
26-nov.-19,100.199997,100.839996,99.400002,99.919998,90.325005,379700
27-nov.-19,100.599998,100.949997,99.089996,100.199997,90.578117,213800
29-nov.-19,99.300003,99.570000,97.410004,97.699997,88.859123,168200
12-févr.-19,97.940002,98.779999,95.440002,95.930000,87.249313,484300
12-mars-19,93.410004,94.980003,92.980003,94.809998,86.230652,392000
12-avr.-19,95.680000,97.239998,95.500000,96.320000,87.604034,418100
12-mai-19,96.000000,96.510002,92.739998,94.410004,85.866867,1044500
12-juin-19,95.839996,96.980003,95.309998,95.500000,86.858223,795600
12-sept.-19,95.400002,96.940002,95.169998,96.300003,87.585823,559500
12-oct.-19,95.949997,97.239998,95.139999,96.980003,88.204300,382400
12-nov.-19,97.169998,99.349998,96.639999,98.980003,90.023331,641900
12-déc.-19,99.029999,102.660004,98.199997,102.279999,93.024704,602300
13-déc.-19,102.739998,104.370003,97.269997,98.860001,89.914177,1228800
16-déc.-19,100.139999,101.510002,99.250000,99.860001,90.823692,1188800
17-déc.-19,100.260002,101.120003,99.800003,100.419998,91.333023,803200
18-déc.-19,101.040001,101.099998,99.870003,99.959999,90.914635,445600
19-déc.-19,99.769997,100.480003,98.919998,98.970001,90.014236,421500
20-déc.-19,99.379997,100.540001,98.440002,99.290001,90.305260,1770400
23-déc.-19,99.510002,101.669998,98.459999,101.529999,92.342560,633200
24-déc.-19,102.000000,102.059998,100.000000,101.500000,92.315277,382700
26-déc.-19,101.330002,101.800003,100.870003,101.220001,92.060631,238700
27-déc.-19,101.910004,102.290001,100.720001,101.379997,92.206139,549900
30-déc.-19,101.349998,103.050003,100.970001,101.930000,92.706390,324100
31-déc.-19,101.529999,102.849998,101.529999,101.699997,92.497185,391100
01-févr.-20,102.910004,103.089996,101.910004,103.029999,93.706841,451700
01-mars-20,101.250000,102.320000,100.570000,101.029999,91.887810,629700
01-juin-20,99.300003,99.500000,96.440002,97.080002,88.295258,1001200
01-juil.-20,97.059998,97.430000,92.339996,95.010002,86.412552,1221300
01-août-20,94.790001,95.370003,93.860001,94.589996,86.030563,668700
01-sept.-20,95.279999,96.940002,94.320000,94.989998,86.394363,839200
01-oct.-20,95.110001,95.309998,91.800003,92.330002,83.975090,790200
13-janv.-20,92.699997,95.029999,92.339996,94.639999,86.076042,487900
14-janv.-20,94.519997,96.070000,94.300003,95.029999,86.430748,507000
15-janv.-20,94.440002,95.089996,93.400002,93.959999,85.457588,424800
16-janv.-20,94.860001,95.449997,93.750000,94.419998,85.875954,725500
17-janv.-20,92.699997,94.000000,91.820000,93.080002,84.657196,762600
21-janv.-20,92.120003,92.940002,90.699997,91.699997,83.402077,570600
22-janv.-20,92.220001,93.599998,91.940002,92.900002,84.493492,651500
23-janv.-20,92.300003,93.120003,90.949997,92.900002,84.493492,815400
24-janv.-20,93.440002,93.480003,90.589996,91.830002,83.520348,618500
27-janv.-20,90.199997,92.330002,89.739998,90.980003,82.747246,937800
28-janv.-20,98.000000,102.739998,91.419998,96.209999,87.503975,3680200
29-janv.-20,97.190002,97.690002,94.279999,94.540001,85.985085,1012100
30-janv.-20,93.760002,95.489998,92.769997,94.500000,85.948708,680000
31-janv.-20,94.379997,94.379997,91.419998,91.839996,83.529411,820200
02-mars-20,92.680000,94.010002,91.470001,91.760002,83.456657,464100
02-avr.-20,93.419998,94.139999,91.940002,92.089996,83.756790,635700
02-mai-20,94.000000,95.839996,93.400002,94.750000,86.176109,719700
02-juin-20,95.010002,95.430000,92.000000,92.410004,84.047836,669900
02-juil.-20,91.699997,91.889999,89.699997,90.379997,82.201523,703000
02-oct.-20,90.000000,91.040001,89.919998,90.389999,82.210632,614200
02-nov.-20,91.000000,93.320000,90.610001,92.980003,84.566246,637800
02-déc.-20,93.910004,95.790001,93.910004,95.000000,86.403465,666600
13-févr.-20,94.080002,94.989998,93.510002,94.669998,86.103325,449600
14-févr.-20,95.019997,95.160004,92.830002,93.900002,85.403015,456300
18-févr.-20,93.540001,94.570000,92.820000,93.860001,85.366623,625800
19-févr.-20,94.540001,94.739998,93.050003,93.080002,84.657196,809100
20-févr.-20,92.970001,94.540001,92.519997,94.519997,85.966919,504800
21-févr.-20,93.459999,93.459999,90.820000,91.430000,83.156525,773200
24-févr.-20,87.910004,88.089996,86.150002,86.510002,78.681740,754100
25-févr.-20,87.080002,87.080002,83.269997,83.820000,76.235153,780500
26-févr.-20,85.029999,85.870003,83.050003,83.300003,75.762199,538100
27-févr.-20,80.870003,86.879997,80.320000,83.379997,75.834961,1047300
28-févr.-20,79.870003,83.050003,79.620003,82.529999,75.624207,1078700
03-févr.-20,82.959999,85.080002,80.550003,85.070000,77.951683,864600
03-mars-20,85.180000,86.940002,81.480003,84.449997,77.383553,837100
03-avr.-20,86.699997,92.820000,86.099998,92.480003,84.741638,1635900
03-mai-20,89.199997,89.540001,84.160004,86.019997,78.822174,1165000
03-juin-20,82.800003,86.820000,82.339996,85.589996,78.428131,888800
03-sept.-20,78.809998,79.370003,70.639999,73.410004,67.267349,1738800
03-oct.-20,75.169998,76.949997,70.110001,76.339996,69.952156,989800
03-nov.-20,74.099998,74.980003,71.400002,72.480003,66.415154,685400
03-déc.-20,67.639999,67.639999,59.840000,60.279999,55.236000,1028900
13-mars-20,64.639999,68.809998,60.299999,68.519997,62.786507,1046800
16-mars-20,57.560001,64.989998,54.360001,55.130001,50.516937,1013700
17-mars-20,56.400002,57.000000,50.360001,54.580002,50.012955,1030500
18-mars-20,50.009998,52.099998,46.400002,50.119999,45.926151,1170700
19-mars-20,49.070000,54.480000,45.599998,52.750000,48.336086,822100
20-mars-20,53.000000,56.470001,48.139999,48.490002,44.432541,974500
23-mars-20,47.900002,47.900002,41.139999,41.770000,38.274853,913700
24-mars-20,44.509998,47.180000,43.830002,46.930000,43.003075,1183400
25-mars-20,48.060001,54.430000,45.849998,48.279999,44.240108,1675900
26-mars-20,49.259998,55.919998,48.369999,53.090000,48.647633,1003300
27-mars-20,50.320000,50.540001,46.759998,47.439999,43.470409,1002200
30-mars-20,46.450001,47.759998,45.250000,47.169998,43.222992,834000
31-mars-20,47.220001,49.180000,46.619999,48.150002,44.120995,1452700
04-janv.-20,46.320000,48.459999,45.349998,46.119999,42.260853,824900
04-févr.-20,45.000000,48.520000,43.889999,44.740002,40.996334,938600
04-mars-20,42.439999,44.000000,37.349998,39.000000,35.736626,2112000
04-juin-20,41.410000,44.810001,40.660000,43.860001,40.189964,1602900
04-juil.-20,47.160000,50.459999,47.000000,48.720001,44.643303,1739400
04-août-20,49.630001,53.119999,48.700001,52.889999,48.464375,1363200
04-sept.-20,55.549999,57.950001,54.590000,56.000000,51.314133,1922300
13-avr.-20,56.750000,58.110001,52.419998,54.060001,49.536469,1152800
14-avr.-20,55.369999,56.849998,54.270000,56.419998,51.698982,1339900
15-avr.-20,53.490002,55.270000,53.009998,54.560001,49.994633,940300
16-avr.-20,54.529999,55.689999,53.520000,55.400002,50.764343,1137800
17-avr.-20,57.990002,60.900002,57.480000,60.049999,55.025246,1416300
20-avr.-20,59.480000,61.590000,58.169998,59.049999,54.108921,1198300
21-avr.-20,58.029999,59.560001,57.240002,59.119999,54.173058,979800
22-avr.-20,60.459999,60.910000,58.369999,59.259998,54.301353,751000
23-avr.-20,59.840000,62.750000,59.320000,61.470001,56.326427,1186800
24-avr.-20,62.889999,64.080002,61.220001,63.330002,58.030792,1352900
27-avr.-20,65.000000,69.669998,63.750000,67.510002,61.861015,1602700
28-avr.-20,69.449997,72.489998,66.559998,70.000000,64.142677,2289500
29-avr.-20,73.059998,76.360001,72.260002,75.070000,68.788452,1420700
30-avr.-20,73.639999,74.389999,70.040001,70.930000,64.994850,3407300
05-janv.-20,68.660004,69.580002,65.050003,65.639999,60.147499,1174900
05-avr.-20,64.599998,68.620003,63.160000,67.620003,61.961823,1099500
05-mai-20,69.680000,72.250000,68.660004,69.099998,63.317970,1052300
05-juin-20,70.019997,70.910004,67.669998,68.279999,62.566589,1171600
05-juil.-20,69.500000,71.040001,68.000000,68.239998,62.529934,645600
05-août-20,69.980003,73.169998,69.330002,72.930000,66.827484,1220700
05-nov.-20,71.050003,74.410004,69.849998,73.410004,67.267349,993600
05-déc.-20,73.599998,74.970001,69.269997,69.349998,63.547047,682300
13-mai-20,68.790001,68.900002,64.150002,65.540001,60.055862,1183900
14-mai-20,63.240002,71.129997,62.090000,70.980003,65.040665,2561600
15-mai-20,69.260002,74.220001,68.489998,73.949997,67.762154,1743700
18-mai-20,78.120003,82.320000,77.800003,79.559998,72.902725,1301000
19-mai-20,78.980003,81.269997,77.610001,79.400002,72.756119,719900
20-mai-20,81.000000,84.430000,80.500000,82.589996,75.679169,1337600
21-mai-20,82.080002,83.599998,81.410004,83.059998,76.109863,841000
22-mai-20,82.790001,84.070000,81.379997,83.720001,76.714630,828500
26-mai-20,87.180000,88.110001,84.900002,86.110001,78.904655,1253900
27-mai-20,90.000000,91.000000,87.790001,90.889999,83.284683,1184000
28-mai-20,91.989998,92.250000,87.639999,88.830002,81.397041,1557200
29-mai-20,89.389999,89.800003,84.730003,87.339996,80.031723,4070100
06-janv.-20,88.040001,90.690002,87.070000,89.260002,81.791061,882300
06-févr.-20,90.209999,91.309998,88.860001,89.239998,81.772743,1016900
06-mars-20,92.000000,92.949997,90.099998,92.430000,84.695808,1062700
06-avr.-20,91.260002,96.199997,90.419998,95.800003,88.376625,1276800
06-mai-20,99.699997,104.220001,96.379997,96.910004,89.400642,1462100
06-août-20,98.930000,102.510002,98.639999,102.349998,94.419090,1178500
06-sept.-20,99.980003,100.260002,97.089996,99.970001,92.223511,887700
06-oct.-20,100.099998,100.480003,96.160004,96.190002,88.736420,660100
06-nov.-20,92.680000,94.910004,91.059998,92.620003,85.443062,1103400
06-déc.-20,97.629997,97.919998,92.120003,94.790001,87.444893,972700
15-juin-20,90.959999,97.070000,90.160004,95.860001,88.431992,665900
16-juin-20,100.000000,100.000000,96.010002,97.330002,89.788078,637900
17-juin-20,97.839996,98.510002,95.669998,96.629997,89.142319,640900
18-juin-20,95.459999,95.690002,93.419998,94.120003,86.826813,839300
19-juin-20,95.169998,96.370003,93.720001,94.010002,86.725342,1344800
22-juin-20,93.830002,95.260002,92.269997,95.099998,87.730888,607600
23-juin-20,96.209999,96.540001,93.669998,95.360001,87.970734,594900
24-juin-20,94.419998,94.419998,89.949997,91.459999,84.372948,700500
25-juin-20,90.879997,93.449997,90.290001,93.000000,85.793594,536700
26-juin-20,92.000000,92.260002,89.510002,89.970001,82.998398,1585900
29-juin-20,90.540001,93.230003,88.680000,92.260002,85.110954,642200
30-juin-20,91.550003,93.750000,91.279999,92.550003,85.378471,500000
07-janv.-20,92.870003,93.620003,90.339996,90.910004,83.865547,483400
07-févr.-20,92.900002,94.570000,91.029999,91.709999,84.603577,722200
07-juin-20,94.610001,96.019997,93.449997,95.000000,87.638626,765800
07-juil.-20,93.500000,94.639999,91.660004,91.919998,84.797272,647700
07-août-20,93.120003,94.959999,92.620003,94.050003,86.762245,549500
07-sept.-20,94.449997,94.449997,91.360001,92.080002,84.944901,617000
07-oct.-20,91.830002,94.120003,91.570000,94.059998,86.771454,405400
13-juil.-20,96.209999,98.370003,94.419998,95.730003,88.312073,1015200
14-juil.-20,95.360001,97.660004,94.370003,97.620003,90.055618,421700
15-juil.-20,99.529999,101.309998,97.910004,100.959999,93.136810,781400
16-juil.-20,98.800003,100.839996,97.769997,99.739998,92.011330,501200
17-juil.-20,100.089996,100.089996,96.169998,96.480003,89.003967,869200
20-juil.-20,95.910004,96.629997,94.209999,95.459999,88.062973,749300
21-juil.-20,96.940002,98.300003,96.239998,97.389999,89.843414,493800
22-juil.-20,97.070000,97.870003,96.459999,97.330002,89.788078,540000
23-juil.-20,97.169998,98.769997,95.029999,96.070000,88.625710,695500
24-juil.-20,95.919998,96.230003,94.980003,95.440002,88.044525,738100
27-juil.-20,95.129997,98.190002,94.309998,97.970001,90.378487,1378400
28-juil.-20,103.660004,108.980003,103.620003,105.260002,97.103592,3442700
29-juil.-20,108.139999,108.389999,105.470001,106.279999,98.044563,1531000
30-juil.-20,104.209999,107.000000,102.370003,104.239998,96.162628,1210700
31-juil.-20,104.000000,104.000000,100.309998,103.629997,95.599899,3704100
08-mars-20,103.830002,106.599998,103.800003,105.919998,97.712463,743400
08-avr.-20,105.260002,106.160004,104.540001,105.230003,97.075912,587200
08-mai-20,106.000000,108.139999,105.809998,107.160004,98.856377,602000
08-juin-20,107.000000,107.459999,103.660004,103.849998,95.802849,676800
08-juil.-20,103.440002,105.540001,102.680000,105.430000,97.260406,516500
08-oct.-20,105.250000,106.779999,104.760002,105.309998,97.149719,475200
08-nov.-20,106.870003,109.379997,106.320000,107.260002,98.948616,1020900
08-déc.-20,108.330002,110.300003,106.910004,107.160004,98.856377,667800
13-août-20,106.790001,109.489998,106.000000,107.620003,99.280731,493100
14-août-20,106.129997,106.570000,102.599998,103.099998,95.110977,611900
17-août-20,102.599998,105.750000,102.510002,104.949997,96.817627,504000
18-août-20,105.320000,105.500000,103.519997,103.900002,95.848984,510500
19-août-20,103.790001,105.650002,103.320000,103.500000,95.479988,322000
20-août-20,102.400002,103.580002,101.360001,101.949997,94.050087,464300
21-août-20,101.349998,102.339996,100.410004,100.830002,93.016861,708600
24-août-20,101.540001,104.529999,100.849998,103.660004,95.627586,576400
25-août-20,103.720001,104.459999,102.680000,103.650002,95.618340,801400
26-août-20,104.080002,105.500000,102.820000,104.059998,95.996597,796800
27-août-20,104.980003,106.389999,103.959999,104.120003,96.051941,414100
28-août-20,104.849998,104.959999,103.400002,104.230003,96.153412,301200
31-août-20,104.150002,104.150002,100.989998,101.040001,93.768372,677100
09-janv.-20,100.260002,103.949997,99.510002,103.900002,96.422546,542100
09-févr.-20,104.089996,106.989998,102.639999,106.690002,99.011742,563800
09-mars-20,106.500000,106.500000,98.769997,99.370003,92.218552,676500
09-avr.-20,100.610001,101.220001,94.660004,98.699997,91.596764,579200
09-août-20,93.050003,97.360001,92.419998,94.110001,87.337105,1050600
09-sept.-20,95.830002,96.290001,93.010002,93.930000,87.170067,783400
09-oct.-20,94.860001,96.660004,92.669998,92.930000,86.242020,586600
09-nov.-20,94.250000,94.599998,91.769997,92.669998,86.000732,379600
14-sept.-20,93.410004,94.339996,92.900002,93.889999,87.132942,982400
15-sept.-20,95.360001,96.739998,92.570000,92.779999,86.102821,730400
16-sept.-20,93.879997,94.550003,91.570000,92.040001,85.416077,792900
17-sept.-20,90.510002,92.120003,89.570000,91.300003,84.729324,648500
18-sept.-20,91.669998,92.000000,89.169998,89.580002,83.133118,1302300
21-sept.-20,88.000000,89.050003,86.669998,87.870003,81.546211,583000
22-sept.-20,88.750000,91.309998,87.949997,90.900002,84.358124,604900
23-sept.-20,91.779999,93.150002,88.699997,88.739998,82.353561,936200
24-sept.-20,88.849998,91.849998,87.389999,90.449997,83.940506,682300
25-sept.-20,90.000000,92.190002,89.669998,90.839996,84.302444,601600
28-sept.-20,92.589996,93.040001,91.480003,92.080002,85.453201,443300
29-sept.-20,96.040001,96.129997,90.220001,91.309998,84.738602,1165300
30-sept.-20,93.180000,96.650002,92.919998,94.339996,87.550545,1670800
10-janv.-20,95.650002,96.809998,93.809998,94.540001,87.736160,573600
10-févr.-20,91.580002,99.849998,91.580002,98.830002,91.717415,664600
10-mai-20,102.389999,103.910004,100.559998,102.029999,94.687119,668100
10-juin-20,102.260002,103.919998,101.050003,101.419998,94.121017,682500
10-juil.-20,102.500000,104.330002,102.459999,104.000000,96.515350,566500
10-août-20,105.000000,105.000000,99.769997,101.059998,93.786911,729500
10-sept.-20,101.500000,101.809998,99.580002,99.879997,92.691849,369100
10-déc.-20,100.779999,101.150002,96.570000,97.320000,90.316078,1087700
13-oct.-20,96.919998,99.000000,96.139999,97.610001,90.585228,693500
14-oct.-20,98.199997,98.720001,94.980003,95.160004,88.311531,549300
15-oct.-20,93.620003,97.690002,93.570000,97.279999,90.278969,472100
16-oct.-20,97.120003,97.720001,96.000000,96.050003,89.137482,432900
19-oct.-20,96.410004,97.410004,94.260002,94.449997,87.652626,382300
20-oct.-20,95.550003,98.230003,95.370003,95.500000,88.627075,447000
21-oct.-20,96.279999,96.690002,90.190002,90.250000,83.754898,1022300
22-oct.-20,90.750000,92.940002,89.610001,91.800003,85.193352,834800
23-oct.-20,92.870003,93.660004,90.190002,91.669998,85.072708,843300
26-oct.-20,90.699997,92.080002,88.680000,91.550003,84.961349,884000
27-oct.-20,90.839996,96.559998,88.839996,92.040001,85.416077,1226800
28-oct.-20,90.010002,94.680000,89.500000,92.379997,85.731590,728400
29-oct.-20,92.849998,94.419998,91.180000,91.309998,84.738602,758800
30-oct.-20,90.930000,92.099998,88.769997,90.860001,84.320984,1002400
11-févr.-20,91.589996,93.300003,90.949997,92.849998,86.167786,638100
11-mars-20,94.160004,95.129997,93.029999,94.169998,87.392769,668800
11-avr.-20,93.059998,97.400002,92.099998,95.480003,88.608505,536000
11-mai-20,96.839996,101.269997,96.529999,100.370003,93.146584,713100
11-juin-20,100.690002,101.699997,97.360001,97.739998,90.705856,602500
11-sept.-20,102.820000,103.989998,89.120003,89.190002,82.771194,1908500
11-oct.-20,89.959999,95.059998,89.349998,92.879997,86.195618,1071200
11-nov.-20,93.949997,94.839996,91.790001,94.760002,87.940338,622700
11-déc.-20,93.830002,94.449997,90.290001,90.919998,84.376686,674100
13-nov.-20,92.059998,94.239998,92.059998,93.209999,86.501877,670700
16-nov.-20,94.000000,96.599998,93.820000,96.459999,89.517982,763400
17-nov.-20,95.669998,97.339996,93.730003,97.010002,90.028389,469100
18-nov.-20,92.000000,93.690002,90.529999,90.879997,84.339561,1732800
19-nov.-20,91.330002,92.430000,90.050003,92.000000,85.378975,778700
20-nov.-20,91.809998,92.260002,90.309998,91.910004,85.295448,805500
23-nov.-20,92.940002,95.449997,92.529999,94.790001,87.968163,625800
24-nov.-20,96.000000,97.150002,93.059998,95.330002,88.469322,701100
25-nov.-20,95.889999,96.129997,94.139999,95.660004,88.775558,749400
27-nov.-20,95.750000,96.709999,95.000000,95.540001,88.664185,247100
30-nov.-20,95.540001,96.970001,93.419998,96.000000,89.673004,681600
12-janv.-20,96.970001,99.339996,96.059998,99.110001,92.578033,659800
12-févr.-20,98.279999,99.370003,96.339996,97.360001,90.943390,914600
12-mars-20,97.010002,98.169998,96.199997,96.449997,90.093353,489200
12-avr.-20,97.160004,97.430000,95.110001,97.000000,90.607117,415500
12-juil.-20,96.849998,96.849998,94.019997,95.620003,89.318062,578000
12-août-20,95.050003,95.279999,93.400002,94.269997,88.057037,561600
12-sept.-20,94.720001,95.599998,93.940002,94.930000,88.673531,556400
12-oct.-20,93.900002,95.209999,93.019997,94.870003,88.617485,512000
12-nov.-20,94.489998,95.440002,92.580002,93.860001,87.674049,502700
14-déc.-20,95.080002,96.199997,94.389999,94.529999,88.299896,485000
15-déc.-20,95.150002,96.290001,94.400002,96.070000,89.738388,822100
16-déc.-20,96.849998,97.300003,95.769997,96.389999,90.037308,389800
17-déc.-20,96.309998,98.430000,95.949997,97.000000,90.607117,559000
18-déc.-20,97.690002,99.610001,97.529999,99.220001,92.680794,1273100
21-déc.-20,97.650002,99.190002,96.559998,98.769997,92.260452,373200
22-déc.-20,99.250000,101.629997,98.330002,100.589996,93.960503,509900
23-déc.-20,100.980003,101.769997,99.279999,99.559998,92.998383,429300
24-déc.-20,99.959999,99.959999,98.050003,98.730003,92.223091,147200
28-déc.-20,99.820000,100.129997,97.309998,97.900002,91.447792,289600
29-déc.-20,97.839996,97.970001,95.080002,95.709999,89.402138,370100
30-déc.-20,96.320000,97.570000,95.650002,96.800003,90.420288,399700
31-déc.-20,96.110001,96.110001,94.739998,95.279999,89.000465,445000
01-avr.-21,96.150002,96.519997,94.419998,95.709999,89.402138,454500
01-mai-21,95.699997,98.629997,95.599998,98.260002,91.784065,637500
01-juin-21,98.980003,105.800003,98.050003,105.760002,98.789764,831100
01-juil.-21,105.800003,107.680000,105.379997,105.419998,98.472176,683100
01-août-21,106.769997,106.769997,103.169998,104.860001,97.949089,461900
01-nov.-21,102.750000,107.639999,102.190002,106.739998,99.705193,435200
01-déc.-21,106.940002,111.150002,106.900002,110.220001,102.955826,731700
13-janv.-21,109.889999,110.150002,107.029999,107.660004,100.564552,350600
14-janv.-21,108.709999,109.760002,106.699997,106.879997,99.835960,379300
15-janv.-21,106.150002,108.099998,104.559998,107.919998,100.807411,474300
19-janv.-21,109.120003,113.430000,107.910004,113.209999,105.748772,865200
20-janv.-21,116.970001,121.349998,115.769997,117.000000,109.288986,1485500
21-janv.-21,119.110001,120.070000,116.919998,117.739998,109.980209,635400
22-janv.-21,116.839996,118.760002,115.970001,118.730003,110.904976,545200
25-janv.-21,118.949997,123.779999,117.000000,119.500000,111.624222,1500000
26-janv.-21,126.510002,129.000000,117.690002,123.680000,115.528725,2379600
27-janv.-21,123.440002,125.610001,116.129997,117.370003,109.634598,1184100
28-janv.-21,117.129997,120.209999,116.709999,117.650002,109.896149,1363700
29-janv.-21,117.449997,119.879997,115.610001,116.669998,108.980751,1361000
02-janv.-21,117.650002,118.199997,112.589996,114.260002,106.729568,1570100
02-févr.-21,115.099998,116.290001,112.389999,115.480003,107.869179,745400
02-mars-21,115.830002,118.629997,112.599998,118.440002,110.634087,1359700
02-avr.-21,118.730003,120.000000,117.370003,119.000000,111.157158,668200
02-mai-21,119.430000,120.800003,117.910004,118.570000,110.755531,721700
02-août-21,119.349998,122.139999,118.419998,122.080002,114.034180,634400
02-sept.-21,122.160004,123.260002,120.180000,121.699997,113.679230,617900
02-oct.-21,122.779999,124.889999,121.820000,123.400002,115.267181,538600
02-nov.-21,123.430000,125.870003,123.139999,124.480003,116.276009,760700
02-déc.-21,123.360001,124.790001,121.720001,122.180000,114.127594,439800
16-févr.-21,122.139999,124.290001,118.889999,119.680000,111.792358,828600
17-févr.-21,118.010002,119.430000,116.760002,118.110001,110.325821,572500
18-févr.-21,117.680000,118.809998,115.000000,117.290001,109.559891,527100
19-févr.-21,117.519997,122.000000,117.519997,121.860001,113.828682,622900
22-févr.-21,120.779999,123.559998,120.650002,120.830002,112.866562,670900
23-févr.-21,119.000000,123.459999,116.760002,122.949997,114.846840,645900
24-févr.-21,123.000000,126.699997,122.430000,126.110001,117.798576,643000
25-févr.-21,125.760002,126.949997,121.040001,121.360001,113.361633,610700
26-févr.-21,120.349998,121.339996,116.949997,117.760002,110.572891,808900
03-janv.-21,120.080002,125.779999,120.080002,124.349998,116.760704,711500
03-févr.-21,124.839996,125.309998,121.980003,122.889999,115.389801,1282800
03-mars-21,123.970001,125.629997,121.360001,122.809998,115.314690,518500
03-avr.-21,121.690002,124.620003,119.019997,122.510002,115.032990,1387700
03-mai-21,123.709999,130.350006,121.300003,129.479996,121.577591,1700800
03-août-21,130.000000,137.110001,130.000000,134.220001,126.028297,1540400
03-sept.-21,137.300003,137.679993,133.250000,133.770004,125.605774,1537300
03-oct.-21,134.240005,135.979996,132.190002,133.389999,125.248978,784300
03-nov.-21,135.000000,136.949997,134.490005,136.679993,128.338165,612300
03-déc.-21,135.910004,137.759995,135.910004,137.100006,128.732559,613200
15-mars-21,137.880005,140.929993,136.460007,140.509995,131.934448,1288400
16-mars-21,140.729996,140.729996,136.639999,137.039993,128.676208,940600
17-mars-21,135.970001,136.509995,132.139999,136.039993,127.737228,699000
18-mars-21,135.820007,137.229996,132.759995,133.190002,125.061165,635300
19-mars-21,134.240005,136.660004,132.399994,135.380005,127.117531,3108700
22-mars-21,139.289993,139.369995,134.110001,136.089996,127.784187,654600
23-mars-21,133.710007,135.759995,128.369995,129.479996,121.577591,553200
24-mars-21,132.589996,133.229996,126.190002,126.550003,118.826431,1318300
25-mars-21,124.599998,130.850006,123.099998,130.339996,122.385124,690700
26-mars-21,131.919998,134.160004,130.050003,133.820007,125.652740,581200
29-mars-21,134.100006,136.270004,132.270004,133.199997,125.070580,569800
30-mars-21,133.389999,135.800003,130.179993,135.550003,127.277145,568500
31-mars-21,136.059998,136.860001,132.279999,133.500000,125.352249,568800
